,'_techniques_T1012','_techniques_T1037_001','_techniques_T1041','_techniques_T1053_005','_techniques_T1057','_techniques_T1059_001','_techniques_T1059_003','_techniques_T1059_005','_techniques_T1059_007','_techniques_T1083','_techniques_T1112','_techniques_T1119','_techniques_T1123','_techniques_T1195_002','_techniques_T1204_001','_techniques_T1204_002','_techniques_T1218_005','_techniques_T1218_010','_techniques_T1218_011','_techniques_T1497_001','_techniques_T1518_001','_techniques_T1547_001','_techniques_T1547_002','_techniques_T1559_001','_techniques_T1560_001','_techniques_T1566_001','_techniques_T1566_002','_techniques_T1566_003'
'_techniques_T1547_001'-9,1.55334043,3.228297474,0.068790683,0.021043864,0.097776286,0,0.007266665,0.01670357,0,0.019839249,3.658854195,0,0,0,0,0.023366484,0,0.082196049,0.239949842,0.347597798,0.352376877,1.19486492,0,0,0,0.018892018,0,0
'_techniques_T1547_001'-90,2.536227904,0.697160114,0.076230396,0.024038021,0.108350791,1.33286E-05,0.008894624,0.018510061,0,0.02300017,3.658854195,0,0,0,0,0.023882399,0,0.143663,0.292602534,0.344430546,0.358277897,1.634050052,0,0,0,0.01930914,0,0
'_techniques_T1547_001'-92,2.50659952,0.457512228,1.188880363,0.566291147,0.58621803,0.000754113,0.072487603,0.576431851,0,1.98195981,5.295228624,1.601241444,1.255726554,0,0.208440803,1.711782276,0.028406266,0.21527256,0.635677938,0.968068711,0.559099424,2.470140937,0,0,1.748174263,1.706275003,0.1336782,0
'_techniques_T1547_001'-93,1.006458295,0.46884699,0.23272572,0.158504512,0.070008515,0.000806987,0.008712808,0.302338608,0.000815619,1.278354241,4.251923728,1.823938927,1.272929971,0,0.139341175,1.582464059,0.03052844,0.042024742,0.149675386,0.444496098,0.244209177,0.869006651,0,0,1.986653418,1.809732527,0.123445747,0
'_techniques_T1547_001'-94,1.537903525,3.125312575,0.076230396,0.02131718,0.108350791,1.33286E-05,0.007761257,0.016786502,0,0.021789818,3.658854195,0,0,0,0,0.023627706,0,0.082831213,0.220945072,0.333104237,0.359236808,1.22797801,0,0,0,0.019103218,0,0
'_techniques_T1547_001'-95,2.541228375,0.457512228,0.069955373,0.021509551,0.099431728,0,0.00827157,0.017415038,0,0.021304286,3.658854195,0,0,0,0,0.023141266,0,0.148449746,0.267582349,0.335639466,0.35585025,1.413969645,0,0,0,0.018709927,0,0
'_techniques_T1547_001'-97,2.121386314,5.829101563,0.598657567,1.730917154,1.963721935,2.104785621,2.059322954,1.598647702,1.868029335,0.167451548,4.20263183,0.176566733,0.623035788,1.748271363,0.133740395,0.111557757,1.862364875,2.201634398,1.93822291,1.208993154,1.4201502,1.57067988,0,1.892148434,0.031730803,0.027790557,0.051098402,0
'_techniques_T1547_001'-98,0.668730823,0,1.260527001,0.582861439,0.591154416,0.000758519,0.071068574,0.609779123,0,2.0856351,0.213364025,1.622845465,1.260428109,0,0.213864217,1.741221095,0.028936302,0.131498156,0.57681902,1.010527782,0.518845198,1.407864277,0,0,1.768291026,1.703315561,0.134261102,0
'_techniques_T1547_001'-99,1.20375649,1.37524003,1.55239443,1.629794677,1.408971323,1.4484529,1.342199123,1.675557834,1.700831254,2.302091159,5.396397199,1.86975912,1.92127767,1.930314977,0.295891259,2.080909752,1.71212856,1.28680084,1.353850732,1.526257702,1.549612874,1.974966261,0,1.914399322,1.989815214,1.809732527,0.255383489,0
'_techniques_T1547_002'-1,0.701269453,0,1.20207698,0.565868259,0.589995139,0.000758519,0.068638345,0.568454584,0,1.991089559,0.213788054,1.630078958,2.149862055,0,0.210427282,1.726867941,0.028522021,0.132961731,0.573609341,0.952719851,0.533793258,1.260349963,1386,0,1.769014193,1.696017777,0.134579397,0
'_techniques_T1559_001'-1,0.995844316,1.40280197,1.495548566,1.075312883,0.757234359,1.101642746,0.919935935,1.342555005,1.719724644,2.308511578,0.397709504,2.13700298,1.92993373,1.930314977,0.245719285,2.096806692,1.722970241,0.97475827,1.055445812,1.350956997,1.459901706,1.240266788,0,1.938850541,2.101725996,1.920420316,0.211349184,0
'_techniques_T1559_001'-2,0.057859366,0,0.068212005,0.022217637,0.108350791,0,0.006411292,0.01670357,0,0.019365637,0,0,0,0,0,0.024252699,0,0,0.1785989,0.390621626,0.311697042,0.017020005,0,0.001582138,0,0.019269687,0,0
'_techniques_T1559_001'-3,0.641190191,1.41116659,0.666647053,1.847360125,2.076038783,2.18321046,2.130068182,1.687957603,1.700831254,0.174365718,0.110768626,0.180500705,0.64041475,1.930314977,0.051047254,0.090086852,1.705470062,0.750596924,1.87163693,0.627242855,1.395441644,0.546825558,0,1.937268403,0.037058631,0.029856488,0.055208488,0
'_techniques_T1559_001'-4,0.464092131,1.359430657,0.442738985,1.149118722,1.136829825,1.636083657,1.43989771,1.176947051,1.89400507,0.106614895,0.110435988,0.180767713,0.622456489,1.7433237,0.091955997,0.098654093,1.851596259,1.49169558,1.144609111,0.892617921,1.255821247,0.380246953,0,2.096064038,0.032112814,0.028903393,0.051098402,0
'_techniques_T1559_001'-5,0.407296855,1.372889974,0.297170052,0.886708761,0.800449793,1.447662202,1.236319716,1.006610201,1.868029335,0.086589951,0.110768626,0.176566733,0.64041475,1.930314977,0.082091432,0.096477022,1.86389284,1.475936091,0.935287846,0.791052131,1.24586501,0.33133656,0,1.919721058,0.032324191,0.030556905,0.055208488,0
'_techniques_T1560_001'-1,0.513596083,0,2.413685117,0.383437478,0.412674448,0.003741801,0.096322948,0.480471189,0,2.175659115,0.234463023,1.869772904,1.28951898,0.007837912,3.541214978,2.052036876,0.03083712,0.077556737,0.463891846,0.90403278,0.536220019,0.991917907,0,0.001246533,1.995479446,2.010272273,3.929573339,4.49256179
'_techniques_T1560_001'-10,0.405048566,0,0.33968228,0.560020765,0.309503337,0.000759945,0.032255168,0.571234303,0,2.216471121,0.211777549,1.82379273,1.279914817,0,0.214028681,1.611405379,0.029039514,0.132846992,0.384438001,0.835229166,0.529591533,0.768423004,0,0,1.996226458,1.83313185,0.142212278,0
'_techniques_T1560_001'-11,0.682347762,0,1.191817919,0.558292591,0.592330756,0.000758519,0.072359016,0.569859817,0,2.096447003,0.211982281,1.728558858,1.265188433,0,0.212917567,1.8362019,0.028985041,0.134421958,0.574342291,0.980056313,0.538744066,1.271924945,0,0,1.991644815,1.812315117,0.142103963,0
'_techniques_T1560_001'-12,0.725955975,0,0.787107048,0.592509284,0.593182847,0.000820316,0.072126736,0.614076627,0,1.756054749,0.234130384,1.825411461,1.28951898,0.003918956,0.231874006,1.760158319,0.03083712,0.135122697,0.603073038,1.020604293,0.545559758,1.407864277,0,0,1.994562658,1.864626989,0.147143224,0
'_techniques_T1560_001'-13,0.601783698,1.317276036,0.159307598,0.439983307,1.807854146,1.900286012,1.952137875,0.638610896,1.580559399,0.154893819,0.104115856,0.164393022,0.614346307,1.617627692,0.046448402,0.082320816,1.645954453,0.807538214,0.626626836,0.754166275,1.301455575,0.47781227,0,1.594280285,0.044061352,0.028627441,0.048106159,0
'_techniques_T1560_001'-14,0.607570165,1.391467208,0.601712435,1.689481092,1.901041215,1.985520837,1.940614378,1.509744381,1.672686182,0.159390731,0.105395235,0.174507818,0.623704209,1.660614722,0.130611778,0.105789376,1.645954453,2.034805917,1.703637539,1.182387124,1.31571778,0.500336036,0,1.655965073,0.033289711,0.029548783,0.050246598,0
'_techniques_T1560_001'-15,0.685263455,0,1.190462311,0.562200826,0.621555251,0.000755057,0.069406014,0.56799015,0,2.008301043,0.213623586,1.630078958,1.271628872,0,0.211495053,1.73536578,0.028799833,0.133811645,0.588608152,0.962062145,0.531408291,1.270396342,0,0,1.991644815,1.70007141,0.135097765,0
'_techniques_T1560_001'-17,1.256042685,1.376471955,1.89809977,1.92349057,1.749880995,1.508836706,1.479161083,1.835567451,1.758950299,2.411462699,0.308202503,2.040115856,1.878520967,1.731664855,0.295257674,2.532683986,1.732408828,1.548549652,1.500440943,1.56622846,1.539071709,1.746403134,0,1.779044697,2.409963942,2.000997859,0.307065135,0
'_techniques_T1560_001'-18,0.596060128,1.317276036,0.610315605,1.584899441,1.893839138,1.900286012,1.952137875,1.554646398,1.580559399,0.161899412,0.104115856,0.164393022,0.614346307,1.617627692,0.130727546,0.100731914,1.645954453,1.967567677,1.63268763,1.144122665,1.299881409,0.485030149,0,1.594280285,0.039069954,0.028451802,0.048106159,0
'_techniques_T1560_001'-19,1.158740835,1.317276036,3.366336018,1.597715905,1.333062589,1.246185183,1.336766579,1.619052385,1.580559399,2.289099089,0.33824624,2.107418416,1.903865287,1.621546648,4.466809875,2.516720758,1.676791573,1.255705809,1.305617978,1.477633388,1.701364186,1.73423786,0,1.594280285,2.238021403,2.134429007,4.307555124,4.536810515
'_techniques_T1560_001'-20,0.5083174,0,0.787107048,0.389134335,0.382813205,0.000820316,0.045508412,0.470046955,0,1.756054749,0.234130384,1.826147729,1.28951898,0.003918956,0.186290881,1.763755383,0.03083712,0.077396386,0.453622377,0.90403278,0.53575913,0.974439968,0,0,1.994562658,1.866057175,0.135303836,0
'_techniques_T1560_001'-21,0.599929414,1.462116455,0.632798432,1.786780538,2.009606636,2.015287028,2.035850559,1.567787489,1.700831254,0.168674275,0.107139842,0.175977249,0.630935316,1.723271415,0.13465558,0.106040229,1.682587452,2.008175936,1.807459994,1.179238537,1.302735073,0.527349615,0,1.738319321,0.039069954,0.029181916,0.050640055,0
'_techniques_T1560_001'-22,0.673613911,0,1.253916635,0.579628047,0.595140441,0.000755057,0.07063333,0.567670264,0,2.089219537,0.209890363,1.718134868,1.248968069,0,0.209793672,1.800039865,0.028564114,0.131498156,0.570861198,1.016984312,0.515693974,1.300145936,0,0,1.991644815,1.82234415,0.142486692,0
